% source: http://cs.joensuu.fi/sipu/datasets/
%
% Synthetic 2-d data with N=5000 vectors and M=15 Gaussian clusters with different degree of cluster overlapping.
%
% P. Fränti and O. Virmajoki, "Iterative shrinking method for clustering problems", Pattern Recognition, 39 (5), 761-765, May 2006.
%
@RELATION s-set2

@ATTRIBUTE x REAL
@ATTRIBUTE y REAL

@DATA
813805,794889
684742,858350
849765,799977
811006,799360
752217,796250
845878,785568
770665,821201
839914,798603
782173,797095
763493,808260
816224,792191
790536,796206
812533,805236
815790,795797
817150,793334
800081,798478
827452,805731
753254,805073
712652,814903
837545,807762
762397,803499
814040,798210
775353,785881
811672,805014
848200,804071
814419,790706
801854,795090
808649,800874
815014,790524
800539,794875
826452,774195
813755,789306
803210,779021
783620,829765
811619,799698
709277,840357
808478,795327
761486,827536
838705,773992
810812,798446
786935,791732
800668,815680
792980,821154
807147,776017
851656,790283
825953,804985
852355,792202
817868,793701
815645,811090
834080,801772
746273,810719
862496,778936
829158,817432
817826,776448
814716,818970
808612,800038
763526,799481
798177,799333
844586,802273
828381,790305
812051,780503
810514,802370
815619,802774
822284,774498
823994,791174
821453,779300
726276,836622
846308,810323
812282,802500
820325,799356
810158,800509
830963,776249
828273,800409
806713,819895
804078,808708
831445,773615
811385,793975
882553,782545
830856,816331
809052,785192
845361,796494
836085,766127
810403,799127
810563,799792
760137,803552
751620,820060
808740,798806
852753,799139
794086,791644
815442,805892
813406,779457
828420,778270
841353,810185
788090,798495
896122,752214
807593,810444
854520,808339
806768,823619
815330,805167
772496,803150
805108,796673
840496,769202
875012,768919
862306,765939
837251,807197
793340,781982
819165,810616
879185,797717
798852,827092
802157,792844
814428,817590
824529,807816
776070,829533
758092,832345
826726,795730
776003,790728
841726,800729
846786,765439
802870,819655
811161,798794
806610,814590
803063,809522
834569,809292
824219,801663
762598,815926
804861,826217
808589,793608
811491,798866
824463,818956
813497,822786
802641,794320
798398,827206
836616,812262
808701,800100
806309,805747
807546,803599
812855,795781
832359,781195
808459,797917
844453,807177
795810,797565
812775,800227
833218,782008
902127,790356
851161,798515
834253,806535
810198,799363
805723,788560
818972,795586
786133,824977
871946,767622
780537,795247
788649,794537
812179,799484
819533,799169
810233,797993
772515,835615
807776,793655
806119,784986
845500,789584
849098,786555
769350,788631
830472,784347
804095,806441
837448,786979
809435,797683
798097,792059
803357,779049
828589,808321
688923,822917
817776,808814
777392,785033
814227,796434
892881,792214
849209,792426
808499,792311
772973,813821
856014,784608
880096,760613
820461,797871
787229,807186
807914,798232
824520,816576
819784,779387
793972,784171
850054,775827
815919,801046
813274,800479
733659,846262
787857,788060
765996,826401
835927,776081
811536,800108
795556,798494
811762,777181
845455,809831
801399,812391
811030,804846
812057,805634
954037,754046
801110,809783
805663,799265
766780,820253
819233,774163
842369,781218
816267,820949
809664,810841
809626,801102
803374,814949
793044,820441
817013,794412
803922,782547
808035,798648
799944,816622
882811,793520
808680,796706
817649,793894
811896,798882
811431,773910
791917,803419
811114,797982
804722,818319
809031,794833
846172,787246
795683,807841
820895,770082
814195,799627
813666,801736
794412,821642
866119,772773
833899,769899
800075,792980
793835,803740
747595,808890
815019,804514
774498,791774
828759,807565
797410,792297
773559,811913
777063,793465
778859,812924
827063,782736
813325,799374
817057,799945
808789,803743
811794,796546
758239,811790
811526,798522
820837,796472
762099,802683
854479,761858
852585,769444
792700,826386
771857,793747
810044,791867
773322,815967
808797,782400
772267,786407
821809,776574
850867,794795
827966,798346
809615,782697
841746,765533
809140,809166
760079,809519
903112,748680
816200,783338
818466,801242
811844,795617
805778,794695
793557,795249
799520,804177
898849,767378
810560,798181
830952,784116
776951,822900
793031,790061
808698,813898
809098,796696
826957,812482
820493,816355
809186,790562
805060,785568
828989,784053
785544,795681
818964,801925
840579,786111
781601,808491
782521,782691
788766,823901
847740,764964
837971,773332
800539,823945
812502,800441
760867,799121
815737,804639
800968,811241
666089,834004
663355,712969
621522,740455
635643,769436
675306,759322
662388,702735
631228,738355
618043,759128
658668,727864
577939,713682
578115,647986
667218,717759
633117,708577
590219,637555
629694,706231
600117,727120
595905,708060
571086,725107
664594,695034
664481,709254
605036,714271
640037,713785
657586,724372
641567,698735
655793,705794
694243,777923
650118,739354
625348,716968
674203,723060
607366,794211
728537,782503
636134,677351
680555,646090
616343,714532
636986,733872
641756,723448
642156,719494
673940,685535
638563,721974
617223,759236
666434,795317
650616,745355
644829,715595
628266,714048
614978,720929
621371,632289
627449,758729
703914,726785
749598,763757
742388,753054
617282,739230
629683,689530
630843,719036
634532,716093
634214,708358
628856,751488
705772,693959
638982,719285
587652,724621
643835,717689
642061,703080
680868,731424
647974,734779
592707,669467
659403,713194
651363,677982
614618,734345
644438,720614
625398,783528
623234,700831
589875,662805
636688,682078
649471,717081
619595,706496
639029,714515
624252,713773
644538,719707
634803,719010
640350,716486
617866,626069
595870,694998
640447,732249
657571,721522
575169,678903
640485,708409
621979,764543
656764,717599
636714,764339
688874,674571
673737,716750
640545,719321
648627,715000
680227,725783
642156,702212
643279,717650
651261,650210
619626,709345
637681,686532
573020,690010
633199,696635
599265,707098
601118,714354
641842,702995
632370,701340
608368,700007
578988,672472
638705,715159
613932,677231
644853,729111
622277,680778
593708,756565
637061,716304
641164,670236
600402,716490
615211,738645
672211,778530
610174,773555
667479,679479
636169,706669
640386,714859
649453,717922
712029,783889
592222,693517
651585,660825
633304,754799
647577,711195
657545,781613
639437,657390
655486,699195
649760,788229
619325,698780
642584,700876
666128,731003
587018,731896
658798,678713
639138,713564
640407,699332
628732,709659
597091,721757
625293,728810
637459,716775
631939,715432
639767,716618
657470,776215
644574,724986
643326,667754
637013,716551
637928,736516
638524,716979
641037,749494
744175,824183
630888,721150
682697,691654
643035,794315
650554,749918
590310,693864
696877,774723
639224,725980
577546,721880
568534,684407
690850,689909
615247,717251
648244,757652
614355,744609
598498,733367
636147,756083
640146,716376
623215,759842
620171,682152
625273,757065
642302,720219
640794,716774
632199,677873
677482,731155
683887,763501
571889,734967
644095,713949
674833,774365
633990,715067
588052,698231
582502,734232
629241,709064
621793,691450
564985,720790
608073,717718
649264,623529
625470,711928
635743,700164
639458,695115
657070,728343
623562,815551
628271,713663
614013,717118
664363,719884
646682,778239
643031,711746
635888,714638
637926,760128
706465,730410
598688,641355
636357,710148
619179,722481
575423,679721
644324,711134
650187,695637
594784,713427
669413,626722
638107,719254
616146,714529
600414,710999
638239,720591
621026,726987
643758,642099
631541,719940
632907,723310
556196,697263
625338,753765
608865,760275
644289,714585
654608,717068
647933,681045
600938,632401
644141,714046
652753,681903
673086,711329
677109,760072
692705,734434
661454,768233
639972,713150
641471,715828
591801,614048
643566,727250
642738,714776
645620,711331
638646,715577
639716,713819
640123,716370
636036,719743
679473,830964
614791,755467
630101,718174
600690,715512
639919,716397
591948,697390
631587,656092
633313,755930
642079,712689
638940,715883
582307,680357
741709,741282
635638,728110
681534,767969
638626,722646
643958,695240
562522,643515
676366,743485
654027,722884
648785,731624
632325,718150
632400,717327
699585,703025
643425,712951
647952,692203
644464,717988
609497,690486
624086,658572
591266,693611
644299,720467
695676,689657
719566,732237
643481,712387
621553,724972
675171,644567
642088,717688
631286,738866
598179,722745
661574,646984
597177,721927
638644,718384
675532,657020
637237,710890
627082,747118
641684,622495
610549,787508
692090,719344
594137,703143
635109,757188
635261,760734
639214,723166
657024,681096
632584,729817
575738,712438
634015,748405
640792,716461
638930,750970
595684,714098
644682,714745
687122,738565
582189,696266
662371,692744
689387,732193
631305,772757
621234,756293
647217,690066
651002,770893
599630,680197
692902,724241
635307,687584
624302,673977
597977,724431
631749,686314
586797,700555
651464,674550
644259,663182
640577,744002
694967,681439
598907,762599
603651,724290
661592,678312
628898,734733
634058,735934
651540,690618
743595,771912
642879,718910
547785,707002
657408,727645
642638,702608
667783,714977
587867,711394
673200,729390
641257,715039
644255,713073
639626,719489
597290,605851
731514,795689
631408,769161
638880,702053
620283,658094
651419,667815
639893,715879
430958,399843
288309,429308
389692,397293
380526,401970
292021,390076
324928,471447
371433,385799
377209,412253
387305,387873
369117,397361
310010,399662
370048,374155
360551,355205
268104,419269
344883,383901
354753,378429
367537,392135
353389,370521
381174,352881
410449,395441
353786,443365
373259,425038
367991,414300
424221,332081
368967,393063
373155,348025
356869,407779
421918,372834
363808,379256
318948,427185
369319,393167
441676,361920
367443,386597
343367,432603
399464,396822
367746,412765
343712,387222
330645,428927
366129,390623
368286,384336
360144,423007
442589,347988
426703,307919
355911,408576
330703,388501
319314,380972
365073,439999
365850,390295
369301,398897
365576,408520
372873,380333
314268,433123
363186,405653
407957,346707
320065,449062
448553,386656
366440,394547
370161,335319
382560,400741
374652,399152
373050,380559
340119,374760
332999,468819
368043,392456
349724,389875
355185,402533
345337,367192
398226,429400
387524,382630
358775,393808
377224,415288
374349,387203
376056,389093
370125,422037
367014,393820
381777,398466
463226,372108
362310,400633
358405,437704
398464,340720
332650,380018
310248,404023
362438,399028
441567,317507
386106,399316
331518,400351
355079,406943
385732,386672
362249,399055
358666,369179
334983,444655
396407,383762
420275,394734
491692,335511
410085,382004
361204,407569
371227,425832
434135,369029
383912,396636
374141,387057
285057,398068
366346,353823
376299,422302
428290,339225
370173,377657
347618,389340
392049,421698
356047,415080
366133,381852
399141,363105
367907,393330
382234,374317
389870,359416
363455,393835
364705,393275
422576,328431
454855,338314
362345,388691
369261,362808
351901,420388
349531,407934
428747,325439
423706,326116
353701,444532
371602,391306
340261,373503
356193,425466
368765,387791
379895,442982
354246,416218
353782,372623
361326,366997
368932,390922
365735,393981
378943,368751
392160,327855
427432,397464
367982,393206
364036,409097
344531,365263
357000,421753
369441,392952
489693,353205
367173,393741
442860,361976
433651,314903
367478,393206
369993,409013
343270,362023
358829,388192
280484,412725
379667,374359
351611,456804
348503,388328
421443,415243
378071,376634
357600,357844
456365,378763
313559,440588
368047,442140
362095,375130
411435,350026
382507,407790
400940,394734
390136,373731
460753,343011
415242,393698
342396,391351
352868,389859
277460,489953
299780,465541
365940,382162
366415,382828
305291,391982
426977,370168
375673,334323
367277,402046
459889,378512
417706,382840
298298,412540
443267,354086
442961,340392
367754,393108
361296,350811
322284,366148
380737,407473
331877,398559
366854,379273
398340,320864
350796,417352
386988,366181
374922,401941
372656,413812
407528,392953
373317,372501
413899,355953
372904,398412
380871,408007
381376,377613
366700,428246
375047,419886
369039,368296
357287,426880
351337,391989
422686,391507
322113,402088
313827,453626
366725,388304
348020,368414
345259,444293
373422,398453
375594,387963
354488,384371
354776,373819
367020,431868
343924,394943
396363,342426
368565,395000
334752,421063
357589,405480
344657,412267
354327,437800
222541,517853
374454,395268
407287,396215
358416,380452
385765,393384
380383,436027
371335,373351
369432,351894
387426,417490
318015,426565
357073,452459
428772,326127
361333,397801
502547,326866
400453,373153
454810,368218
390831,423223
379720,412464
377959,390933
360856,391213
396309,431852
379709,333917
418477,330985
433533,301452
313258,420642
371646,395045
398572,370806
366902,392557
380779,374190
348212,422593
348347,406831
386604,403766
368841,393444
379759,373200
474000,373102
305869,455262
382235,404889
354459,372458
360152,349546
323547,454905
355229,393737
343774,374746
353121,391609
398762,385070
345068,427644
409536,399697
375052,374682
346936,396623
488198,321077
363473,411857
370698,404478
366118,405813
347698,375328
374102,376481
366822,387881
313542,382249
406898,360586
338836,392104
282532,404029
329281,383861
367073,391036
375745,410134
363715,392813
373658,379638
382850,370992
368491,394700
338194,397747
394127,373540
329464,361453
402219,389373
366609,367590
372599,393499
250378,432191
385749,377554
407544,369095
354255,411629
367885,392222
371499,426312
380653,396567
395810,409693
297938,433375
381179,414445
437877,347481
306945,480371
316990,373690
392894,402564
355056,436711
346323,383200
375671,422534
359173,399693
348403,367914
391934,357410
382289,412552
359234,385642
350137,390854
433131,354612
414002,404047
313426,373193
365893,395684
352861,404254
423259,413108
342536,385968
378734,360574
324529,411839
341410,388137
382313,353149
310836,453367
305482,426633
368911,387905
415434,378044
355387,401760
400394,380796
433951,333853
370049,391721
361416,396369
382069,429732
377351,397813
374602,414232
391042,431684
305056,468145
374829,382877
377098,347754
393767,397550
144268,276753
215028,220479
153160,241301
204085,181687
148601,267824
150396,243417
75053,198882
160715,202648
149811,261597
137141,205921
179778,277955
165119,242674
135664,249619
157148,244335
150545,140302
172609,209554
141123,227935
177806,154620
96693,226847
159801,255188
158279,306457
106594,298013
164852,249505
178416,232560
157237,214768
119152,233480
150318,246184
150718,240605
119669,227422
112325,286166
140863,217226
114710,237058
150277,238132
260493,232066
192924,285957
157361,236655
120477,343024
167164,191976
217034,193419
156209,240252
192247,242718
162975,233798
165909,230495
95532,259570
170130,205170
176560,202712
163715,316643
116514,334971
205220,178756
170867,249578
123642,285790
160154,247973
142910,232333
72590,266630
194651,259000
217323,208526
167022,245603
172229,208129
153365,176988
140479,249911
122241,215836
153113,210707
217418,274869
134197,229036
150866,251334
88899,193473
133925,284607
166422,235921
203424,155150
169129,246178
204581,229675
175763,259085
148822,224002
145445,241063
90601,251094
94069,310203
134257,281279
210968,268894
72179,193748
162440,248306
158466,255685
108151,255519
190921,241361
129364,269179
142602,169045
157863,234771
126120,302129
188602,207706
140044,236985
139681,279210
176697,232285
165098,235353
185138,253839
177499,229724
99933,167407
88352,153257
157112,237132
163478,206806
201618,230336
173603,280590
141639,249631
220177,221674
138443,274842
118564,178036
127565,288773
231852,300137
131034,236016
126159,254707
130423,177562
153854,219971
149485,221996
183658,234419
187411,351115
126009,263298
187212,296109
178011,245705
158055,169233
117834,270265
156732,235033
193316,188676
171343,274816
107689,282750
155227,237869
212672,226100
134601,255747
152195,242436
141439,241858
132333,232073
141096,255435
138027,196894
107048,276231
110917,233442
77867,176841
81578,203212
118882,213794
138610,243160
95940,250198
138317,230431
144487,220569
159080,210722
104076,237987
55608,239370
134715,256643
184201,211156
210080,198044
86195,286968
151352,235918
140740,224652
152045,242628
139565,215381
95382,115668
166485,289645
145886,232715
145425,222404
167320,227937
109106,241177
169442,218850
190466,314935
126749,322037
109019,276837
143826,252240
178464,289072
141114,230663
179963,233787
179359,286852
178752,236631
99921,285370
207806,208222
143261,243324
137960,272533
161853,241439
154899,236738
89002,185590
134534,234174
70828,255798
171329,274604
211070,193909
217828,243464
151151,176449
126725,255892
126583,234454
184909,210754
157310,236360
169498,251197
159645,274415
93068,223040
129344,161493
130695,281841
136174,240128
134700,198782
138929,241622
213522,187354
204276,205249
125172,193445
64731,278881
157125,223822
199017,249218
167454,212223
152798,242467
116915,275546
78353,241479
167047,244425
181967,256901
239215,155684
118884,300452
144797,230297
158439,178226
97247,293648
129442,217878
142200,219871
249815,202233
176211,249367
162487,231383
104953,265999
128774,261335
145002,258062
109749,144848
178163,282559
192408,212255
161407,246483
206830,228445
152402,233954
140787,235320
117830,176866
129627,230607
197192,249867
141613,249308
181453,220148
144536,253350
161938,250969
112734,194495
177061,241238
140450,251264
156436,244401
118868,263809
166469,246603
179324,260539
146316,205253
160154,250907
160139,234540
130096,194244
143466,232632
136755,258715
108243,264050
156705,234233
218453,238844
110620,274173
153221,241288
179316,221508
151670,241288
134525,261281
128299,180061
86068,184431
161133,256386
196438,340934
170508,258328
174802,321458
171073,270912
89431,369980
160989,246559
172444,256387
200338,193361
154432,244349
180319,219849
78660,284471
133488,208631
166700,273767
158204,258609
58050,223469
152867,264083
157309,236777
181862,227140
186828,189533
171811,227066
165450,229776
122772,264058
151892,241676
187798,303030
190235,167285
242760,167858
156000,378411
205888,280170
95867,259419
149794,238544
101638,178019
222802,198503
159533,251379
112948,282360
144335,229546
206896,367899
158471,216252
120858,240853
152032,231945
211131,188011
182784,269055
153178,241337
170985,209026
80076,288020
167873,252058
137936,246518
133709,226030
166457,390762
158813,243350
197453,333526
157360,233258
143594,273441
191229,241672
180427,312249
84714,326665
118712,286174
92454,252582
137294,229982
160684,211150
156631,278563
167385,241304
207906,252466
190611,234816
169463,303498
124465,141723
156822,248429
188822,270818
152202,241086
199047,192628
152263,236574
93554,238027
115519,247122
153119,237198
113310,243963
149279,247411
112451,173337
160721,263397
188587,270232
150271,241545
215675,181803
181449,228007
167088,231235
154533,241892
207478,236138
228271,242563
124311,264560
147580,246081
167270,256296
137415,260085
117982,238689
176114,243137
176353,239706
324309,166872
392529,133066
387143,205819
315686,148375
372307,207143
290748,129273
376187,166773
446211,212565
339489,271530
299636,118558
384451,170208
419623,170598
365668,171196
382703,171033
357806,160668
380679,162274
384346,170473
418415,105109
417082,103373
369556,142627
379148,178654
384167,222495
371474,162477
377275,221534
372175,167867
358783,228332
336939,181660
373227,166478
365097,230323
381537,180080
458186,113406
374600,209645
327673,129969
376760,167008
317484,211236
379919,130105
375988,180698
401736,201387
383144,171907
356265,117217
388774,244098
370912,141931
386314,143500
339875,161835
300745,137979
315895,239910
327997,87427
445579,86284
371948,163895
396379,192470
354113,165421
353798,153195
363959,188656
406938,130849
437430,181780
384473,174377
324275,247659
449926,204896
348218,120268
377887,170109
314123,150422
426060,229744
381016,196248
406482,161657
409685,193186
332142,182153
384154,220169
334035,188917
327787,130075
346232,146996
380792,139922
427578,177762
419953,185219
419059,130129
400952,138241
392566,190754
462778,136346
471311,217409
389739,157850
411767,144858
393737,128932
347554,178758
417370,195374
388369,164872
379440,166059
383959,186043
386770,157312
420415,91904
384982,163647
317168,199452
336851,155364
391415,152720
371094,153053
522544,137289
407582,202582
436631,230033
435566,231374
435061,194635
398527,261527
427239,152272
371277,155889
383801,170340
347681,289055
448694,47368
421379,160869
385673,169869
422831,251615
416238,192639
379165,260170
341606,259863
330988,86975
320580,219080
333078,148391
289908,149141
366903,161264
384297,171363
371268,193531
490336,221064
403773,182381
480223,55835
398964,173756
275627,161147
369463,220974
450073,177505
396190,147633
406794,150921
400621,160003
381401,174018
367783,166713
388432,168860
421673,187031
361441,267667
405321,93925
362859,140340
410227,150096
377272,194047
452280,139126
450967,176620
347447,148710
395987,245761
410961,120335
380302,176495
319129,144332
385852,170306
311535,237816
403237,111727
389402,186417
349659,200811
357067,228645
381908,166627
335007,163172
466808,91885
383098,197737
415473,169652
314744,225931
499307,154563
378768,174147
315741,217498
320205,77799
428704,180614
447572,53060
381417,196059
369981,171667
373934,188477
407377,137230
376694,122124
408743,189687
398862,263806
315020,136275
363062,183527
415598,205574
431485,262317
384716,158270
258058,128022
419444,90106
416055,67530
431595,180243
366563,191234
383281,171914
379318,176389
442124,209435
385730,171445
421081,221014
378502,163622
297048,101607
365855,252039
393512,161575
410957,221824
374007,187428
394944,157785
387348,180311
382178,155097
332667,214384
449317,196617
404216,111800
387186,135113
347557,158156
382759,171586
369029,123002
378625,249367
337323,153842
335931,124718
351200,132320
322396,143900
501524,230383
367727,210909
365188,129186
324229,84269
398198,120744
355738,167184
473358,193356
359623,134249
323785,163777
412271,170051
268856,125508
488127,73846
456008,152027
390219,125573
340581,177805
384504,169198
362809,218290
418831,166964
312620,128354
397307,123704
349086,234634
317879,174292
245149,194500
375253,187800
393522,164490
347695,244892
417851,192549
412031,164238
379846,169598
395523,141719
384788,189119
465103,157136
468731,210114
362092,247796
362468,150201
407639,120077
397343,153175
384837,172478
405331,159359
367235,174957
395670,191264
434308,199361
389161,136652
383988,178244
311758,252287
383970,165366
477137,240884
352937,230817
284790,244142
443311,196574
333026,165580
394655,181031
330382,153977
367560,147850
375807,185732
378928,174316
336010,167968
406336,247772
340731,216574
313534,177100
393850,177311
367053,169223
370731,217636
346571,199979
403350,202060
419675,270196
420792,118135
373006,107399
382581,170223
384609,54012
316803,200542
376396,94732
386894,173014
396705,169234
431912,249597
423790,102588
360592,122445
359366,168012
321033,143579
250509,205550
343627,94437
341558,198301
408971,145233
346779,170130
378387,167830
384041,224520
382405,147099
283138,165543
390622,201028
376910,210774
395684,97584
297671,187003
321709,148954
379314,167656
379248,167362
382523,178187
348981,234016
437103,171393
434398,167620
255437,122871
410652,127303
381805,172420
302586,130972
267638,147474
381168,171473
416489,50189
424799,231862
428477,165087
456038,93573
395332,111806
383852,170166
370610,147161
285347,153194
378828,190396
419201,104680
381125,170852
481461,203506
431201,111664
335392,229987
410952,118990
325737,254683
331642,165854
300459,113094
387961,167666
356742,225013
381730,145451
377484,175687
400677,223791
393882,239136
399358,171270
405210,133109
337108,83449
443587,152112
405666,198024
370216,205730
416550,159829
426682,230705
406297,126069
405135,204915
522950,187488
376199,179596
367328,188897
489999,115960
469611,151547
402472,181925
470097,94135
193976,466934
116068,503065
179170,450947
239399,487248
175141,429305
185554,434810
214888,484690
196648,416994
160305,394216
183349,487663
200019,384934
180840,474871
175405,508827
246857,488735
197194,481989
217949,527498
187781,427393
223691,478348
191025,490542
203772,458937
209822,531578
230810,547100
199421,483456
195252,522133
303980,470710
173988,455711
199406,456574
205687,445296
202835,478415
215604,512440
191688,447845
190613,495384
148258,485289
155194,422051
210204,525598
194627,468993
195311,426719
220485,476955
262124,479518
242161,449104
198783,498912
86540,451279
182432,490648
261239,581019
253427,445328
195620,477082
202207,479931
139564,477653
159617,481789
198662,485279
148817,490709
261777,449512
229571,468642
200774,475929
202978,462888
209431,477977
173870,439927
201886,496789
189436,437132
255857,430030
188410,501222
168864,579328
255828,478990
152956,441383
179241,525024
198499,480155
213033,483227
247887,490688
212347,497214
197063,502985
225141,548853
138455,477812
132194,462964
201000,456681
158263,450148
296963,593992
212535,399283
196219,546145
234027,466171
227939,492292
196611,486659
206478,462675
176242,465851
205360,492467
218312,438775
301032,516000
239343,454590
166393,440292
195075,469091
143075,437733
160730,523610
198069,463514
194254,417690
190635,481768
197940,481653
196899,477707
221127,508740
189487,547982
191828,525232
294075,453844
198257,480497
239984,460027
144547,420258
302288,466144
198791,480844
194517,477731
191177,482830
198985,479824
197246,411856
223989,441680
195332,480182
159936,443827
214288,513897
206631,507254
243030,446886
188413,435252
193321,566701
244130,414445
197688,484429
273852,551838
160746,461333
234648,482266
185695,482916
186777,505284
223398,460737
297119,499959
178668,531094
220692,476919
230245,466335
228145,482175
198899,480366
151885,503999
197471,484823
112404,489076
168004,549080
227835,483010
239740,424128
115102,459087
241978,480371
278073,483582
219757,518928
171338,439516
237604,476481
202770,472812
195166,438443
129720,517525
202925,469511
230772,469300
159804,476714
183251,535289
204922,518652
195774,403038
246300,568375
193983,401930
195160,507267
196946,479525
201667,504296
196600,470516
204139,466726
214167,475347
245529,390666
203104,552398
200143,490065
196467,449257
227558,466736
224955,490913
172659,522356
158410,508695
196559,477755
181029,454595
197727,480121
198644,480974
200140,474888
232184,485341
217789,449324
239416,395424
149862,503958
218183,412583
323355,502122
233204,388471
211422,492799
140606,419729
214112,548157
193996,488095
189760,444553
172246,511422
140454,557008
229232,564886
163899,505525
204501,486492
149313,408879
158148,499972
107935,451945
154221,438519
170432,511098
150652,432587
200360,480447
234007,516904
188695,514970
203490,442567
174153,442752
199381,476054
203633,447281
175493,482614
99813,428022
163423,383935
200013,481618
88506,502797
206626,478104
259424,476627
155343,516597
208270,463405
205094,483558
191973,482208
211306,483512
217247,485987
175188,479904
191810,449616
223455,546549
206782,478746
203563,488698
200876,478805
166462,454457
211995,480257
219520,412301
199368,473878
192430,489582
275894,533657
198880,480107
138652,526721
140287,486323
231466,480405
217147,569908
202569,500562
240702,481487
223603,548356
200135,490468
128387,507579
194579,520711
171176,460818
252791,499541
255951,476774
72299,457319
182053,420973
195201,548596
179395,462021
199987,477783
177349,471828
246216,485898
144872,526271
208245,528186
212929,476235
198303,478619
236017,425005
176880,523485
206305,421383
201326,482431
258124,486502
217018,426482
273278,521295
198750,480303
145765,456046
181856,437451
199052,468573
199060,519100
236709,462772
254439,452536
230038,443325
213886,507374
232585,471301
218008,441898
200781,433484
248689,480565
159550,522440
217445,489534
188990,462950
275338,518305
142031,499068
180686,500459
187954,479951
202125,480082
200037,507487
174201,485398
170015,509672
209896,429839
184785,507380
232863,540748
184344,480367
130249,440857
202232,463212
234863,467401
195714,519850
288118,457260
223793,476545
213032,463777
183422,516062
202345,579776
239169,532939
229079,487858
205752,461182
134918,476102
175279,448672
204913,479550
319580,486040
285927,435850
215692,527808
202601,484452
198959,497158
214243,482053
206374,508699
251780,484761
199114,469623
178962,471635
226735,562622
187597,433963
239940,461885
155510,462922
101403,505387
105815,441254
187336,425848
116999,471084
242331,505895
176787,455252
142364,533947
199221,435815
200452,517402
239708,522698
164993,522126
161184,475700
201596,548073
203880,449456
213506,438923
153590,506320
170862,447677
256158,478779
206008,462381
249490,508893
181318,475716
263208,456092
127672,408101
241504,523137
215615,565032
192757,484550
206525,490555
144734,458218
199536,515450
196724,365062
219621,438976
207918,477087
219747,434052
450376,816291
643695,909929
513426,832807
561470,838605
470156,827622
473019,937335
523563,866647
459347,974808
527918,854003
506133,894175
495857,849038
501212,852751
573975,888425
507544,790383
415628,873116
590381,824899
532237,848909
422566,847296
408082,859669
502990,788494
500902,848367
429212,863488
543340,835652
504986,872830
616298,876882
505927,850461
520952,823921
538713,919722
516573,820716
458668,829289
483186,948249
506023,816501
518139,834426
498834,833679
438083,867968
494152,844007
635681,888274
473080,838594
534311,832766
503794,891279
476569,881867
439622,837804
499363,847874
483561,794044
492321,864579
515782,888687
552379,787471
463759,841362
505785,840179
508569,826431
499171,853840
476609,896330
462641,873096
496157,858363
587164,934503
514518,840298
490690,758774
529301,777124
431603,825661
572003,759509
521636,832236
528492,823480
495917,815492
477106,823495
505263,858709
479632,713435
469430,847522
505676,855482
562175,850937
522504,796625
525795,842177
508059,874463
473545,896739
434368,826882
521395,853079
584694,741699
520295,807801
480110,852464
508158,831738
550441,853275
557961,864098
643300,889478
475506,843930
479884,857319
502242,852244
502351,863779
481199,913425
537938,833179
498589,857019
612759,849113
524872,796043
562523,815120
542975,888547
476108,846865
565882,872224
413779,860495
556015,865374
532763,857579
510525,854845
488176,860062
495576,837634
508142,844721
514284,861453
510709,752675
469823,911565
502256,852343
528155,854950
500100,841304
526153,833774
412690,929937
501737,815574
509827,831484
507734,755168
455050,984555
480379,863197
488959,847615
485918,817710
470338,804745
507276,845292
502074,829675
513205,759054
441764,814172
496683,830454
521690,746222
564170,918516
485910,849177
524149,931853
505400,861421
506741,850046
591534,783441
515997,873751
445848,885139
397186,887254
522280,900528
464920,910602
485435,843624
379310,889954
505652,839474
625028,822992
503413,819127
515069,748957
507885,839875
522567,792215
545646,813736
610348,846411
529259,850232
517047,713630
546459,790436
543365,904861
450428,829953
538768,909837
516826,850113
502376,856153
493152,866277
504920,856370
504757,839548
542898,847721
575447,860995
494769,891864
512529,835574
452764,940358
503256,853978
552401,833620
515374,882079
584114,874080
466353,827825
478542,841814
479170,727682
531536,922446
508991,860499
482850,815711
493348,887901
544240,889837
414927,896090
487373,846570
462933,932943
475606,799550
496155,910586
403645,871486
513654,936427
515828,956802
467652,824538
427575,798302
476553,829160
527192,736133
502310,852904
530619,748262
452581,845431
479539,846564
484034,788380
548813,860446
580929,898980
515534,807888
513838,834007
514390,894483
518209,856606
425108,774062
508891,848640
518054,861726
484465,877825
562629,852913
507153,823797
527261,890065
469521,830789
486687,733342
490820,921524
638317,865885
502926,825050
548182,705992
467795,839934
476625,888878
581105,890570
412449,793220
550636,965047
605362,751027
524361,884086
488888,879135
548299,798883
588843,932637
619175,879052
551682,936270
505091,849701
475000,895609
480797,860745
546362,873309
488565,975112
501698,831126
505021,726692
431366,787771
520529,876846
401212,788368
498738,834644
556979,810845
498119,896858
423086,768377
506518,881060
615730,897214
521103,869232
381710,832840
511736,833318
566914,898531
498611,876539
518467,815376
560398,858597
567373,803693
521405,871844
536191,865868
532076,850252
555705,862777
503241,852684
502156,829132
499798,837656
526676,841883
497478,757225
526699,865254
500653,886231
504530,849944
449734,785924
505796,823492
514165,906736
477278,877447
443237,882193
498289,848510
505522,850803
533127,916539
484075,839356
507711,856666
520963,822493
501370,864849
440078,833239
593226,781983
471182,869337
496356,803174
506451,847498
