% source: http://cs.joensuu.fi/sipu/datasets/
%
% Synthetic 2-d data with N=5000 vectors and M=15 Gaussian clusters with different degree of cluster overlapping.
%
% P. Fränti and O. Virmajoki, "Iterative shrinking method for clustering problems", Pattern Recognition, 39 (5), 761-765, May 2006.
%
@RELATION s-set1
%
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE CLASS {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}
%
@DATA
817018.0,729596.0,7
797804.0,715342.0,7
838515.0,768484.0,7
829398.0,724900.0,7
754841.0,796342.0,7
878690.0,739021.0,7
821908.0,732077.0,7
786495.0,759000.0,7
823987.0,687499.0,7
787988.0,741203.0,7
839339.0,726322.0,7
822425.0,727248.0,7
854412.0,725575.0,7
788351.0,737539.0,7
838587.0,700545.0,7
840425.0,762290.0,7
817395.0,734126.0,7
807913.0,737341.0,7
872285.0,750708.0,7
788166.0,702817.0,7
836225.0,709204.0,7
822293.0,786837.0,7
888892.0,702505.0,7
822623.0,745025.0,7
795124.0,696429.0,7
832238.0,725434.0,7
815593.0,689874.0,7
843572.0,784897.0,7
833716.0,758772.0,7
822474.0,780882.0,7
801102.0,759330.0,7
841752.0,731595.0,7
808779.0,732990.0,7
822533.0,758955.0,7
817807.0,715863.0,7
837977.0,728814.0,7
801204.0,755177.0,7
819628.0,810748.0,7
814732.0,734183.0,7
832086.0,716249.0,7
876503.0,659112.0,7
823856.0,749355.0,7
819737.0,737829.0,7
818756.0,743887.0,7
811971.0,664520.0,7
801526.0,705057.0,7
827031.0,734324.0,7
843891.0,721571.0,7
810460.0,735109.0,7
782368.0,759352.0,7
801172.0,715857.0,7
866928.0,716961.0,7
829673.0,730398.0,7
850888.0,736810.0,7
786935.0,732999.0,7
769656.0,721159.0,7
804925.0,735492.0,7
870054.0,738900.0,7
818932.0,728481.0,7
853692.0,746285.0,7
807072.0,687932.0,7
750459.0,800215.0,7
823959.0,737866.0,7
835804.0,710711.0,7
790206.0,747165.0,7
813092.0,739043.0,7
801810.0,728106.0,7
825404.0,733788.0,7
820947.0,730529.0,7
827081.0,694553.0,7
822664.0,720677.0,7
768565.0,762193.0,7
823113.0,733720.0,7
821079.0,800206.0,7
828531.0,731300.0,7
820757.0,738235.0,7
781260.0,737962.0,7
819438.0,662327.0,7
833504.0,744564.0,7
789552.0,731946.0,7
822843.0,763117.0,7
775555.0,719683.0,7
865084.0,713697.0,7
820455.0,729132.0,7
849547.0,738979.0,7
762269.0,792243.0,7
821464.0,700760.0,7
824013.0,753991.0,7
803369.0,698753.0,7
823589.0,728083.0,7
796353.0,710294.0,7
820083.0,728310.0,7
829133.0,735488.0,7
823455.0,747394.0,7
818542.0,740451.0,7
809623.0,734937.0,7
841762.0,777572.0,7
802184.0,751958.0,7
803874.0,675499.0,7
830065.0,739162.0,7
824140.0,729074.0,7
852730.0,769968.0,7
866760.0,753547.0,7
811031.0,703822.0,7
825414.0,734466.0,7
816615.0,770855.0,7
786227.0,765634.0,7
817269.0,733788.0,7
809453.0,736879.0,7
757421.0,774445.0,7
818251.0,731938.0,7
788020.0,765562.0,7
823618.0,734216.0,7
812295.0,728049.0,7
837545.0,696979.0,7
797918.0,694723.0,7
822224.0,742716.0,7
821895.0,732158.0,7
797233.0,713358.0,7
800258.0,733812.0,7
813319.0,737376.0,7
860951.0,162251.0,2
860387.0,157731.0,2
857363.0,154639.0,2
863391.0,126214.0,2
839094.0,159543.0,2
849248.0,164090.0,2
875990.0,133950.0,2
905936.0,150106.0,2
895835.0,123485.0,2
818079.0,108536.0,2
898976.0,198452.0,2
869087.0,153957.0,2
849653.0,143827.0,2
834293.0,161575.0,2
844234.0,153197.0,2
835128.0,212354.0,2
828179.0,155649.0,2
875410.0,128878.0,2
850965.0,156224.0,2
800816.0,176612.0,2
832621.0,150748.0,2
876863.0,176593.0,2
826192.0,172906.0,2
862679.0,188399.0,2
839974.0,154358.0,2
854338.0,135067.0,2
855233.0,141357.0,2
850538.0,160159.0,2
868442.0,160118.0,2
888714.0,205560.0,2
864185.0,161232.0,2
851280.0,156049.0,2
875825.0,204959.0,2
840375.0,155757.0,2
892340.0,149050.0,2
873527.0,126426.0,2
836433.0,200181.0,2
826499.0,142732.0,2
854922.0,159650.0,2
883537.0,210648.0,2
807420.0,168787.0,2
840299.0,118907.0,2
834602.0,213597.0,2
864053.0,139325.0,2
856454.0,117143.0,2
857972.0,160214.0,2
850046.0,108829.0,2
804936.0,148980.0,2
864374.0,150149.0,2
858587.0,150101.0,2
870247.0,121460.0,2
855656.0,162100.0,2
850176.0,127908.0,2
850057.0,157848.0,2
828005.0,145089.0,2
861994.0,160156.0,2
849537.0,157510.0,2
867125.0,168762.0,2
838142.0,156770.0,2
847644.0,164348.0,2
856349.0,158150.0,2
860606.0,152843.0,2
869288.0,168662.0,2
838328.0,185708.0,2
860986.0,140320.0,2
829229.0,143653.0,2
866051.0,172932.0,2
871556.0,194747.0,2
865489.0,161762.0,2
851840.0,110475.0,2
846256.0,154064.0,2
836081.0,178429.0,2
859707.0,202806.0,2
849938.0,156042.0,2
894124.0,202052.0,2
864325.0,170593.0,2
848108.0,161786.0,2
817619.0,181929.0,2
858058.0,196183.0,2
861242.0,161722.0,2
885793.0,172115.0,2
850577.0,157049.0,2
877125.0,161227.0,2
883864.0,111281.0,2
891699.0,170415.0,2
802394.0,87835.0,2
862759.0,157988.0,2
824185.0,167369.0,2
813124.0,157130.0,2
840335.0,164912.0,2
858042.0,178196.0,2
846257.0,145306.0,2
858516.0,151301.0,2
851282.0,153750.0,2
905005.0,164126.0,2
857309.0,139276.0,2
845589.0,192916.0,2
895245.0,150977.0,2
863995.0,150435.0,2
862642.0,159379.0,2
861631.0,169376.0,2
858934.0,162874.0,2
912023.0,160368.0,2
842824.0,177832.0,2
824560.0,133679.0,2
842281.0,175525.0,2
860845.0,155375.0,2
841096.0,188742.0,2
821428.0,153468.0,2
840357.0,169437.0,2
827802.0,189078.0,2
844734.0,164570.0,2
847812.0,114745.0,2
887269.0,166179.0,2
830159.0,134329.0,2
850925.0,157811.0,2
847276.0,121785.0,2
870599.0,149782.0,2
780153.0,136449.0,2
814379.0,132655.0,2
834483.0,173379.0,2
852423.0,159874.0,2
854012.0,157449.0,2
883375.0,158482.0,2
850219.0,110573.0,2
836450.0,151205.0,2
881217.0,172320.0,2
813239.0,139752.0,2
871255.0,140340.0,2
789356.0,159383.0,2
873690.0,156226.0,2
858834.0,149259.0,2
778867.0,140736.0,2
872057.0,122354.0,2
882097.0,161493.0,2
787336.0,144875.0,2
849751.0,167033.0,2
843833.0,170416.0,2
850663.0,157840.0,2
812240.0,177846.0,2
838609.0,140215.0,2
850959.0,157920.0,2
859703.0,156782.0,2
854753.0,190254.0,2
895723.0,126593.0,2
857833.0,170565.0,2
850200.0,164752.0,2
845303.0,150476.0,2
877422.0,134877.0,2
850153.0,155701.0,2
819256.0,201704.0,2
871689.0,155981.0,2
818014.0,140185.0,2
815298.0,167390.0,2
864088.0,171351.0,2
902529.0,162041.0,2
908069.0,146564.0,2
799326.0,106384.0,2
854996.0,81095.0,2
843813.0,182032.0,2
888504.0,147016.0,2
877964.0,242679.0,2
851866.0,156896.0,2
821361.0,175823.0,2
810775.0,160434.0,2
843150.0,156573.0,2
844088.0,150085.0,2
830620.0,117906.0,2
835790.0,127898.0,2
819541.0,117296.0,2
858703.0,157931.0,2
857846.0,153281.0,2
876408.0,183646.0,2
842576.0,153072.0,2
848974.0,199427.0,2
862925.0,243856.0,2
856561.0,128799.0,2
834171.0,189042.0,2
872516.0,217570.0,2
869167.0,105039.0,2
819670.0,183364.0,2
846575.0,159002.0,2
895127.0,152283.0,2
830445.0,186055.0,2
792179.0,148539.0,2
852410.0,187705.0,2
853554.0,158012.0,2
927170.0,250593.0,2
825605.0,167750.0,2
846731.0,162515.0,2
878170.0,123364.0,2
884966.0,133900.0,2
866987.0,154415.0,2
846284.0,113820.0,2
873474.0,159567.0,2
878258.0,158631.0,2
882306.0,173836.0,2
856924.0,169071.0,2
794260.0,129843.0,2
851568.0,114049.0,2
868736.0,179354.0,2
925732.0,210388.0,2
868375.0,161990.0,2
855593.0,161003.0,2
849599.0,157084.0,2
868317.0,177001.0,2
800304.0,163436.0,2
823740.0,169808.0,2
856202.0,158811.0,2
883929.0,121705.0,2
851010.0,157593.0,2
872506.0,157517.0,2
850533.0,160136.0,2
816393.0,185056.0,2
850911.0,157772.0,2
812942.0,85345.0,2
835581.0,147664.0,2
913298.0,162009.0,2
858172.0,137586.0,2
872781.0,154295.0,2
871597.0,185239.0,2
923120.0,170161.0,2
837019.0,215527.0,2
835702.0,176502.0,2
837017.0,154170.0,2
859177.0,143273.0,2
866851.0,129505.0,2
855852.0,134834.0,2
924289.0,171369.0,2
860154.0,113364.0,2
836739.0,162321.0,2
850775.0,162968.0,2
884750.0,154317.0,2
849681.0,125345.0,2
854463.0,159977.0,2
883567.0,161769.0,2
848137.0,87922.0,2
823676.0,152154.0,2
848135.0,130674.0,2
844400.0,150812.0,2
864494.0,136669.0,2
878157.0,210496.0,2
851088.0,157432.0,2
786528.0,104976.0,2
860106.0,157080.0,2
861412.0,205239.0,2
820675.0,168154.0,2
834036.0,144156.0,2
842907.0,133992.0,2
846720.0,162060.0,2
871544.0,144135.0,2
849003.0,115373.0,2
856753.0,145184.0,2
839757.0,190518.0,2
865113.0,161302.0,2
846936.0,161313.0,2
845802.0,172285.0,2
844357.0,163402.0,2
881106.0,105566.0,2
877835.0,151890.0,2
839445.0,149778.0,2
866560.0,165110.0,2
845798.0,213118.0,2
818668.0,120458.0,2
831446.0,182864.0,2
900955.0,185733.0,2
836647.0,167267.0,2
874672.0,104851.0,2
849126.0,121710.0,2
889142.0,154467.0,2
855993.0,225023.0,2
854095.0,158510.0,2
850787.0,125678.0,2
859298.0,139834.0,2
829216.0,121494.0,2
837676.0,148639.0,2
851919.0,127963.0,2
841353.0,125628.0,2
848563.0,117708.0,2
893106.0,176595.0,2
852503.0,146551.0,2
848290.0,143184.0,2
825541.0,151495.0,2
883231.0,232031.0,2
864667.0,143614.0,2
805089.0,96540.0,2
854909.0,149938.0,2
847097.0,176660.0,2
910435.0,171155.0,2
878749.0,188759.0,2
871780.0,158486.0,2
841292.0,155620.0,2
846011.0,160034.0,2
855969.0,193497.0,2
860927.0,110775.0,2
808069.0,134402.0,2
848413.0,183717.0,2
791722.0,162000.0,2
852104.0,134678.0,2
806567.0,140259.0,2
847423.0,161535.0,2
867993.0,162841.0,2
828038.0,149181.0,2
849404.0,170474.0,2
841967.0,150890.0,2
850945.0,161669.0,2
888697.0,143969.0,2
813868.0,188928.0,2
864991.0,159874.0,2
881109.0,152198.0,2
811694.0,188374.0,2
900360.0,153622.0,2
885764.0,151791.0,2
814553.0,164190.0,2
895623.0,178393.0,2
829790.0,205695.0,2
865170.0,173755.0,2
850453.0,155432.0,2
864211.0,216526.0,2
848770.0,111076.0,2
791199.0,164843.0,2
834165.0,140684.0,2
843905.0,219401.0,2
857328.0,143692.0,2
838146.0,159541.0,2
340693.0,569371.0,10
315965.0,587160.0,10
405652.0,622938.0,10
359831.0,554975.0,10
349296.0,557688.0,10
289423.0,559134.0,10
408689.0,562521.0,10
321312.0,574721.0,10
286568.0,547471.0,10
370259.0,585265.0,10
339967.0,562602.0,10
410917.0,614521.0,10
283570.0,563726.0,10
347197.0,591316.0,10
342064.0,570045.0,10
317331.0,556086.0,10
335792.0,541310.0,10
330455.0,568758.0,10
366794.0,582584.0,10
378697.0,591764.0,10
339981.0,565418.0,10
338342.0,566864.0,10
338474.0,563350.0,10
432052.0,613723.0,10
340064.0,550509.0,10
334354.0,578047.0,10
296775.0,572432.0,10
353335.0,592567.0,10
334016.0,562797.0,10
328438.0,532686.0,10
365927.0,571713.0,10
343247.0,564376.0,10
325057.0,581121.0,10
330881.0,579058.0,10
378648.0,579579.0,10
339115.0,566863.0,10
333299.0,597586.0,10
367048.0,553451.0,10
345840.0,561591.0,10
366934.0,581294.0,10
358793.0,547046.0,10
393570.0,579641.0,10
304399.0,545221.0,10
353979.0,578923.0,10
337002.0,589527.0,10
327738.0,559624.0,10
334549.0,579199.0,10
297110.0,556485.0,10
327403.0,548875.0,10
413894.0,564459.0,10
326043.0,553772.0,10
337811.0,558454.0,10
333901.0,532836.0,10
340545.0,568654.0,10
358483.0,554925.0,10
318065.0,581616.0,10
367751.0,578289.0,10
331667.0,570387.0,10
321519.0,561045.0,10
299578.0,572052.0,10
339632.0,536577.0,10
339993.0,544064.0,10
268672.0,508874.0,10
332960.0,569308.0,10
345042.0,566973.0,10
352220.0,602793.0,10
333934.0,537464.0,10
312386.0,555195.0,10
334182.0,558498.0,10
335328.0,562880.0,10
303637.0,570253.0,10
353145.0,580916.0,10
325118.0,556212.0,10
294310.0,563522.0,10
371563.0,547746.0,10
373894.0,555347.0,10
407040.0,577739.0,10
337298.0,565486.0,10
357813.0,572855.0,10
304157.0,566007.0,10
335918.0,566525.0,10
330127.0,570072.0,10
339212.0,538693.0,10
357275.0,551101.0,10
334785.0,565575.0,10
326152.0,563230.0,10
345903.0,561314.0,10
238748.0,551038.0,11
331175.0,551842.0,10
352520.0,566829.0,10
341675.0,560197.0,10
354746.0,552404.0,10
412500.0,594675.0,10
277027.0,536847.0,10
322209.0,547247.0,10
375619.0,553791.0,10
288068.0,561932.0,10
344770.0,570309.0,10
284031.0,566654.0,10
324442.0,567881.0,10
356246.0,549756.0,10
404420.0,577532.0,10
336829.0,562228.0,10
293591.0,522132.0,10
342963.0,582232.0,10
338860.0,561151.0,10
324055.0,590810.0,10
328331.0,541094.0,10
357737.0,597104.0,10
392534.0,593343.0,10
298665.0,568245.0,10
343376.0,575709.0,10
338863.0,563107.0,10
361370.0,552483.0,10
338935.0,567577.0,10
350117.0,535859.0,10
371000.0,555062.0,10
368617.0,554066.0,10
331795.0,529654.0,10
344237.0,573700.0,10
280110.0,522025.0,10
328657.0,564864.0,10
452457.0,597461.0,10
333669.0,542228.0,10
320628.0,564596.0,10
316642.0,553340.0,10
340712.0,563178.0,10
349955.0,535578.0,10
261538.0,525920.0,10
411008.0,607342.0,10
317136.0,563479.0,10
297022.0,574097.0,10
319927.0,524637.0,10
359772.0,568428.0,10
344791.0,578536.0,10
324093.0,580491.0,10
373907.0,558472.0,10
321905.0,573147.0,10
341721.0,576427.0,10
386373.0,606623.0,10
338588.0,543875.0,10
341578.0,558672.0,10
371616.0,570648.0,10
331987.0,568997.0,10
341329.0,565571.0,10
334350.0,556417.0,10
330482.0,571217.0,10
338950.0,572545.0,10
289087.0,565427.0,10
343997.0,585193.0,10
225786.0,529417.0,11
365567.0,547606.0,10
320827.0,519618.0,10
286990.0,529505.0,10
321517.0,569562.0,10
388806.0,569524.0,10
411796.0,581307.0,10
331440.0,551885.0,10
325958.0,573367.0,10
348171.0,569251.0,10
344239.0,530765.0,10
419151.0,577335.0,10
321309.0,569996.0,10
386377.0,574187.0,10
342099.0,561508.0,10
366688.0,562413.0,10
321657.0,538660.0,10
403004.0,613466.0,10
363304.0,553764.0,10
384922.0,582877.0,10
304556.0,568584.0,10
336787.0,538925.0,10
327998.0,571265.0,10
303269.0,531608.0,10
313649.0,523765.0,10
337889.0,558031.0,10
360165.0,553303.0,10
340032.0,561740.0,10
338634.0,564414.0,10
351459.0,565704.0,10
412767.0,593558.0,10
283474.0,532727.0,10
336928.0,557412.0,10
366478.0,594677.0,10
343450.0,570659.0,10
331616.0,565089.0,10
354529.0,573677.0,10
276703.0,559740.0,10
282066.0,560178.0,10
331366.0,567311.0,10
321910.0,573825.0,10
290107.0,571927.0,10
281979.0,518199.0,10
374695.0,563163.0,10
340191.0,567638.0,10
338583.0,563529.0,10
358312.0,559466.0,10
338474.0,564151.0,10
338205.0,566246.0,10
342901.0,582886.0,10
265815.0,540385.0,10
304086.0,576100.0,10
347966.0,563506.0,10
346144.0,560472.0,10
352381.0,592377.0,10
318681.0,528806.0,10
369366.0,561201.0,10
310041.0,533285.0,10
344314.0,595915.0,10
363956.0,609339.0,10
328586.0,551385.0,10
330767.0,552963.0,10
312558.0,520650.0,10
315850.0,573154.0,10
379388.0,567285.0,10
329905.0,579935.0,10
352209.0,548608.0,10
357679.0,548036.0,10
339288.0,588052.0,10
330335.0,568221.0,10
341559.0,562163.0,10
341925.0,569393.0,10
327695.0,543105.0,10
335999.0,549795.0,10
302359.0,534317.0,10
332586.0,566187.0,10
330750.0,561657.0,10
400380.0,588221.0,10
337910.0,562252.0,10
336549.0,565597.0,10
343717.0,559909.0,10
332116.0,594868.0,10
358384.0,556361.0,10
415881.0,584352.0,10
345164.0,579614.0,10
316395.0,537403.0,10
340970.0,564831.0,10
340383.0,600071.0,10
326627.0,534442.0,10
356865.0,545785.0,10
306298.0,551902.0,10
347575.0,565576.0,10
302583.0,571881.0,10
352424.0,557574.0,10
279008.0,521035.0,10
335029.0,553213.0,10
338753.0,563384.0,10
324032.0,577807.0,10
327973.0,534972.0,10
321924.0,527106.0,10
345495.0,579864.0,10
385091.0,599401.0,10
361138.0,551307.0,10
332884.0,533990.0,10
269126.0,508814.0,10
350056.0,566657.0,10
374117.0,546122.0,10
350283.0,559840.0,10
335525.0,567445.0,10
350798.0,535657.0,10
289002.0,520678.0,10
324516.0,522674.0,10
364844.0,571623.0,10
351815.0,574947.0,10
275524.0,559548.0,10
348773.0,583528.0,10
308966.0,523409.0,10
316313.0,570785.0,10
341966.0,561987.0,10
341446.0,538787.0,10
318823.0,565345.0,10
347522.0,587567.0,10
293746.0,544468.0,10
334983.0,572690.0,10
325125.0,564342.0,10
330145.0,546705.0,10
336336.0,563145.0,10
302353.0,545544.0,10
321216.0,569834.0,10
285152.0,520229.0,10
335027.0,565050.0,10
332270.0,556288.0,10
341016.0,545280.0,10
339640.0,561426.0,10
338633.0,563504.0,10
324952.0,565867.0,10
353583.0,554147.0,10
385183.0,556284.0,10
292636.0,520371.0,10
289176.0,571435.0,10
310944.0,559497.0,10
336974.0,563207.0,10
337173.0,557853.0,10
396903.0,591235.0,10
324440.0,567074.0,10
333378.0,557892.0,10
300366.0,565761.0,10
344437.0,529492.0,10
325871.0,558965.0,10
367641.0,556309.0,10
344552.0,554676.0,10
297212.0,546223.0,10
355924.0,577596.0,10
331340.0,524203.0,10
292932.0,558293.0,10
306346.0,523584.0,10
341966.0,586266.0,10
282430.0,560217.0,10
326251.0,549298.0,10
335201.0,585318.0,10
351564.0,573155.0,10
322365.0,530808.0,10
405542.0,600089.0,10
296763.0,528676.0,10
221233.0,538472.0,11
338084.0,560295.0,10
345674.0,579033.0,10
325883.0,560492.0,10
345123.0,577788.0,10
329859.0,564384.0,10
353939.0,570931.0,10
409616.0,575024.0,10
365058.0,545456.0,10
404782.0,557913.0,10
368724.0,598412.0,10
344096.0,575522.0,10
182618.0,346663.0,9
171461.0,348130.0,9
186536.0,330019.0,9
177241.0,292639.0,9
248683.0,383412.0,9
174057.0,358906.0,9
215243.0,289985.0,9
170688.0,343596.0,9
144502.0,345417.0,9
165689.0,356983.0,9
168443.0,367928.0,9
165158.0,343946.0,9
159711.0,352701.0,9
175781.0,341039.0,9
233480.0,289069.0,9
189029.0,366740.0,9
168573.0,350387.0,9
170271.0,306395.0,9
192775.0,350028.0,9
152054.0,345632.0,9
139299.0,314046.0,9
202053.0,322650.0,9
134695.0,350397.0,9
159654.0,381778.0,9
188093.0,324040.0,9
183236.0,338163.0,9
156984.0,430950.0,9
182751.0,435819.0,9
198908.0,372797.0,9
198517.0,325721.0,9
161345.0,350804.0,9
210497.0,359835.0,9
141993.0,331189.0,9
170788.0,373545.0,9
166449.0,363036.0,9
155479.0,345893.0,9
186380.0,363938.0,9
129332.0,360811.0,9
224225.0,376975.0,9
165945.0,345849.0,9
223550.0,323197.0,9
122755.0,434879.0,9
166584.0,349245.0,9
179472.0,342273.0,9
148749.0,359845.0,9
177505.0,332053.0,9
160222.0,380591.0,9
178869.0,370161.0,9
170002.0,370000.0,9
164354.0,347671.0,9
169966.0,368623.0,9
145867.0,363616.0,9
181561.0,358111.0,9
164915.0,350360.0,9
166973.0,341636.0,9
153181.0,277968.0,9
155505.0,355581.0,9
160835.0,347784.0,9
211265.0,396792.0,9
203254.0,362605.0,9
137967.0,354539.0,9
174064.0,357989.0,9
179609.0,408365.0,9
176506.0,351827.0,9
172879.0,347028.0,9
180506.0,330980.0,9
185966.0,359964.0,9
146070.0,316860.0,9
152957.0,321354.0,9
163190.0,331719.0,9
186914.0,361706.0,9
159191.0,309314.0,9
170425.0,316185.0,9
162040.0,316797.0,9
195000.0,354829.0,9
126702.0,351222.0,9
213064.0,290947.0,9
140612.0,350010.0,9
172885.0,352621.0,9
170155.0,343568.0,9
186806.0,334070.0,9
146072.0,288800.0,9
169293.0,348686.0,9
169502.0,411323.0,9
152861.0,407965.0,9
156041.0,295117.0,9
117585.0,391892.0,9
163981.0,344090.0,9
158664.0,310765.0,9
141113.0,351050.0,9
163796.0,345091.0,9
160369.0,353500.0,9
235671.0,300234.0,9
140876.0,334435.0,9
108232.0,373112.0,9
192460.0,388323.0,9
133744.0,308918.0,9
216209.0,437830.0,9
156945.0,339397.0,9
199859.0,316334.0,9
159496.0,331641.0,9
167845.0,341409.0,9
182435.0,365508.0,9
133795.0,360518.0,9
169628.0,365003.0,9
167262.0,399527.0,9
177728.0,352687.0,9
130683.0,363204.0,9
198197.0,344933.0,9
197735.0,355477.0,9
172020.0,342883.0,9
185561.0,342784.0,9
202011.0,337353.0,9
157394.0,346500.0,9
182050.0,424341.0,9
129664.0,341196.0,9
173188.0,355248.0,9
182499.0,310438.0,9
170384.0,339979.0,9
182093.0,321311.0,9
185696.0,338006.0,9
102221.0,374657.0,9
165881.0,364469.0,9
164875.0,349007.0,9
159120.0,340829.0,9
168274.0,374689.0,9
178495.0,373915.0,9
179811.0,342089.0,9
162606.0,363185.0,9
173908.0,362098.0,9
133580.0,348602.0,9
190634.0,357254.0,9
186503.0,369651.0,9
127134.0,379827.0,9
169145.0,355279.0,9
140121.0,346875.0,9
141860.0,324304.0,9
200251.0,306215.0,9
174373.0,363552.0,9
170022.0,347877.0,9
165657.0,338722.0,9
186361.0,351075.0,9
213022.0,338238.0,9
155228.0,357729.0,9
171614.0,435530.0,9
175586.0,365049.0,9
187858.0,381077.0,9
171074.0,293610.0,9
153738.0,360530.0,9
199043.0,270173.0,9
165886.0,348709.0,9
159428.0,300364.0,9
197463.0,378513.0,9
161273.0,347538.0,9
186082.0,330058.0,9
143732.0,279724.0,9
142899.0,329415.0,9
156977.0,424622.0,9
174878.0,362329.0,9
148915.0,338914.0,9
187324.0,377187.0,9
175766.0,380534.0,9
185071.0,362905.0,9
158550.0,354818.0,9
174672.0,345849.0,9
169880.0,343122.0,9
109090.0,326101.0,9
187854.0,354777.0,9
153903.0,353738.0,9
190241.0,329582.0,9
102983.0,382712.0,9
143117.0,345163.0,9
188985.0,367645.0,9
174834.0,411644.0,9
144228.0,344974.0,9
146821.0,297434.0,9
171848.0,343242.0,9
94382.0,320888.0,9
154412.0,310120.0,9
176490.0,344679.0,9
170616.0,352610.0,9
81648.0,360080.0,9
153607.0,379395.0,9
183970.0,355973.0,9
105444.0,361358.0,9
158571.0,361986.0,9
177579.0,319865.0,9
198892.0,322470.0,9
216975.0,296647.0,9
166654.0,350678.0,9
189102.0,333074.0,9
198712.0,303299.0,9
137098.0,384889.0,9
144306.0,328086.0,9
142455.0,343512.0,9
178319.0,318244.0,9
168886.0,353913.0,9
174656.0,393278.0,9
130805.0,354417.0,9
176433.0,350561.0,9
142252.0,329183.0,9
165476.0,377389.0,9
210102.0,333312.0,9
129453.0,321221.0,9
144705.0,375936.0,9
206687.0,342276.0,9
153583.0,352282.0,9
189499.0,356601.0,9
159392.0,351000.0,9
181463.0,326571.0,9
162975.0,335389.0,9
157691.0,334886.0,9
154167.0,353183.0,9
165607.0,362883.0,9
182239.0,333302.0,9
176982.0,354631.0,9
183516.0,374212.0,9
191099.0,341570.0,9
184570.0,360446.0,9
207804.0,354938.0,9
198493.0,326704.0,9
149269.0,341445.0,9
184798.0,392233.0,9
174438.0,319075.0,9
107124.0,325984.0,9
76052.0,360840.0,9
159302.0,337993.0,9
140101.0,341028.0,9
168149.0,345638.0,9
150009.0,371014.0,9
157193.0,350343.0,9
111476.0,358647.0,9
151164.0,332239.0,9
171318.0,373473.0,9
175169.0,349454.0,9
162600.0,392531.0,9
168067.0,340249.0,9
170102.0,323164.0,9
124132.0,340448.0,9
149863.0,284721.0,9
168079.0,347343.0,9
128953.0,304971.0,9
169228.0,364545.0,9
198415.0,321418.0,9
183610.0,321788.0,9
220869.0,407358.0,9
159472.0,372246.0,9
170837.0,353968.0,9
165653.0,317602.0,9
135537.0,356169.0,9
166973.0,334724.0,9
158750.0,312102.0,9
161448.0,373412.0,9
158713.0,379013.0,9
180493.0,319750.0,9
125715.0,302114.0,9
194033.0,340466.0,9
158871.0,312380.0,9
161387.0,343617.0,9
169121.0,347594.0,9
167653.0,352074.0,9
125902.0,318850.0,9
217686.0,296514.0,9
171986.0,429306.0,9
211360.0,279794.0,9
157181.0,346842.0,9
188909.0,341194.0,9
140128.0,325904.0,9
117874.0,389929.0,9
162921.0,317643.0,9
173978.0,346514.0,9
98533.0,355691.0,9
194956.0,372256.0,9
164847.0,287064.0,9
174410.0,372064.0,9
149092.0,352682.0,9
166323.0,352927.0,9
178515.0,370287.0,9
169337.0,348605.0,9
122986.0,334382.0,9
145282.0,391482.0,9
185919.0,363092.0,9
180519.0,368284.0,9
181227.0,347052.0,9
168284.0,309036.0,9
198251.0,335402.0,9
160922.0,347681.0,9
141861.0,328909.0,9
147911.0,328024.0,9
178264.0,330827.0,9
178235.0,346006.0,9
195151.0,317753.0,9
122360.0,357480.0,9
167330.0,332452.0,9
115363.0,305575.0,9
185661.0,404482.0,9
177858.0,352255.0,9
113068.0,317574.0,9
125675.0,360158.0,9
172842.0,351663.0,9
124724.0,459999.0,11
169069.0,348929.0,9
185253.0,344152.0,9
155625.0,262321.0,9
158201.0,315944.0,9
171277.0,361020.0,9
209553.0,326461.0,9
160165.0,362858.0,9
190725.0,336160.0,9
169994.0,409806.0,9
179463.0,361279.0,9
172662.0,388185.0,9
165284.0,425978.0,9
160206.0,303063.0,9
155690.0,368375.0,9
124516.0,325289.0,9
179326.0,321160.0,9
165573.0,305517.0,9
155508.0,372355.0,9
166799.0,318482.0,9
161780.0,324523.0,9
168805.0,351913.0,9
206519.0,355629.0,9
163091.0,350167.0,9
176144.0,353300.0,9
179483.0,359645.0,9
213951.0,352868.0,9
164046.0,346109.0,9
169569.0,346955.0,9
225356.0,318394.0,9
214966.0,358837.0,9
159253.0,343477.0,9
219779.0,330969.0,9
169876.0,340860.0,9
669118.0,354195.0,15
613682.0,399434.0,15
617399.0,392653.0,15
629247.0,364078.0,15
641070.0,424917.0,15
609532.0,388425.0,15
629369.0,398359.0,15
605911.0,379990.0,15
622550.0,391601.0,15
607905.0,403460.0,15
679465.0,399014.0,15
608711.0,373665.0,15
623498.0,399288.0,15
601212.0,370698.0,15
574989.0,407228.0,15
563517.0,391159.0,15
687717.0,379483.0,15
616040.0,330855.0,15
653024.0,367312.0,15
607440.0,403119.0,15
620240.0,397022.0,15
599215.0,391457.0,15
587478.0,424878.0,15
613921.0,394043.0,15
624328.0,392133.0,15
635887.0,384511.0,15
559877.0,401053.0,15
617755.0,401065.0,15
693265.0,388552.0,15
559933.0,403956.0,15
655859.0,416496.0,15
625919.0,402984.0,15
595215.0,391491.0,15
617493.0,379303.0,15
598657.0,442558.0,15
601644.0,436831.0,15
617118.0,374098.0,15
591051.0,389443.0,15
617296.0,386864.0,15
616468.0,394118.0,15
